transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device,row_id,transaction_date,transaction_time,transaction_dt,day_name,month_name,transaction_year,is_weekend,transaction_period,risk_score,customer_segment,transaction_category,fraud_flag
TXN1000062,CUST500062,ACC700062,"2024-08-16 11:37:40",2475.68,Samsung,Travel,"Net Banking",Android,DEV745381,166.190.102.182,49.0,80,Bengaluru,India,650373.42,11,38,82,68590.51,2155.65,0,0,78,2024-08-16,11:37:40,"2024-08-16 11:37:40",Friday,August,2024,0,Morning,186.00,Gold,Medium,"High Risk"
TXN1000119,CUST500119,ACC700119,"2024-10-18 14:07:41",238.64,Alibaba,Food,"Mobile Wallet",Android,DEV681347,191.178.43.93,39.0,8,Kolkata,India,277182.32,6,24,231,39284.52,4627.53,0,1,79,2024-10-18,14:07:41,"2024-10-18 14:07:41",Friday,October,2024,0,Afternoon,123.00,Gold,Low,"High Risk"
TXN1000018,CUST500018,ACC700018,"2025-08-27 01:03:22",4934.73,Apple,E-commerce,"Net Banking",Tablet,DEV702887,116.138.145.182,75.0,71,Kolkata,India,506430.30,0,11,64,1591.43,9903.07,0,0,80,2025-08-27,01:03:22,"2025-08-27 01:03:22",Wednesday,August,2025,0,Night,22.00,Gold,Medium,"Low Risk"
TXN1000063,CUST500063,ACC700063,"2026-02-11 12:41:14",479.98,Microsoft,Electronics,"Mobile Wallet",iPhone,DEV266574,90.201.224.241,51.0,44,Ahmedabad,India,349357.27,11,7,49,22768.46,2658.25,0,0,81,2026-02-11,12:41:14,"2026-02-11 12:41:14",Wednesday,February,2026,0,Afternoon,124.00,Gold,Low,"High Risk"
TXN1000193,CUST500193,ACC700193,"2024-09-24 10:31:28",1593.81,Airbnb,Travel,"Net Banking",Windows,DEV398949,159.205.30.182,47.0,118,Mumbai,India,60036.33,0,14,279,5133.18,11279.00,0,1,82,2024-09-24,10:31:28,"2024-09-24 10:31:28",Tuesday,September,2024,0,Morning,43.00,Regular,Medium,"Medium Risk"
TXN1000120,CUST500120,ACC700120,"2025-02-11 04:19:48",1372.26,Apple,Electronics,"Mobile Wallet",MacBook,DEV452389,169.29.186.30,60.0,97,Tokyo,Japan,121898.93,5,15,104,57729.52,13892.25,1,1,83,2025-02-11,04:19:48,"2025-02-11 04:19:48",Tuesday,February,2025,0,Night,115.00,Regular,Medium,"High Risk"
TXN1000019,CUST500019,ACC700019,"2025-09-01 13:34:26",2660.28,Airbnb,Entertainment,"Credit Card",Windows,DEV487743,206.127.250.21,75.0,57,Mumbai,India,896938.02,0,29,259,67478.73,13312.85,0,1,84,2025-09-01,13:34:26,"2025-09-01 13:34:26",Monday,September,2025,0,Afternoon,73.00,Gold,Medium,"High Risk"
TXN1000121,CUST500121,ACC700121,"2026-04-09 01:07:36",1040.95,Alibaba,Retail,"Net Banking",iPhone,DEV569993,190.94.227.70,77.0,86,Pune,India,93955.47,7,2,158,7091.26,7748.52,0,1,85,2026-04-09,01:07:36,"2026-04-09 01:07:36",Thursday,April,2026,0,Night,89.00,Regular,Medium,"High Risk"
TXN1000194,CUST500194,ACC700194,"2025-03-27 06:44:44",2201.77,Uber,E-commerce,"Debit Card",iPhone,DEV670583,147.75.4.192,18.0,83,Dubai,UAE,1071108.31,4,33,185,67258.01,12606.33,1,0,86,2025-03-27,06:44:44,"2025-03-27 06:44:44",Thursday,March,2025,0,Morning,126.00,Premium,Medium,"High Risk"
TXN1000064,CUST500064,ACC700064,"2024-08-02 10:16:23",7459.91,Apple,Entertainment,"Credit Card",Tablet,DEV552777,154.147.254.149,76.0,20,Pune,India,1186074.31,4,35,153,20024.42,14480.47,0,0,87,2024-08-02,10:16:23,"2024-08-02 10:16:23",Friday,August,2024,0,Morning,110.00,Premium,Medium,"High Risk"
TXN1000122,CUST500122,ACC700122,"2026-05-21 00:22:47",2040.09,"Best buy",Electronics,UPI,iPhone,DEV694995,165.89.132.53,22.0,93,Chennai,India,1454394.90,5,33,99,45757.34,5683.81,0,1,88,2026-05-21,00:22:47,"2026-05-21 00:22:47",Thursday,May,2026,0,Night,131.00,Premium,Medium,"High Risk"
TXN1000065,CUST500065,ACC700065,"2024-10-15 05:29:07",4053.10,"Best buy",E-commerce,UPI,MacBook,DEV637852,222.208.79.2,37.0,125,"New York",USA,107434.80,7,20,259,5495.72,8168.08,1,0,89,2024-10-15,05:29:07,"2024-10-15 05:29:07",Tuesday,October,2024,0,Night,130.00,Regular,Medium,"High Risk"
TXN1000066,CUST500066,ACC700066,"2025-10-13 13:42:46",1892.19,Walmart,Travel,"Debit Card",iPhone,DEV562477,138.66.74.44,69.0,120,"New York",USA,1276196.25,1,31,246,74317.15,5591.20,1,0,90,2025-10-13,13:42:46,"2025-10-13 13:42:46",Monday,October,2025,0,Afternoon,92.00,Premium,Medium,"High Risk"
TXN1000123,CUST500123,ACC700123,"2025-06-30 14:24:08",3820.80,Microsoft,Retail,"Debit Card",Windows,DEV247149,201.118.108.185,66.0,97,Hyderabad,India,408650.45,10,3,50,9282.80,9305.97,0,0,91,2025-06-30,14:24:08,"2025-06-30 14:24:08",Monday,June,2025,0,Afternoon,106.00,Gold,Medium,"High Risk"
TXN1000020,CUST500020,ACC700020,"2025-02-10 18:52:18",3779.58,Netflix,E-commerce,"Net Banking",iPhone,DEV821409,122.152.194.140,74.0,17,"New York",USA,1307509.14,4,10,214,26886.16,651.10,1,0,92,2025-02-10,18:52:18,"2025-02-10 18:52:18",Monday,February,2025,0,Evening,80.00,Premium,Medium,"High Risk"
TXN1000021,CUST500021,ACC700021,"2024-11-13 04:05:34",8028.33,Apple,Retail,"Debit Card",Tablet,DEV273988,191.236.74.175,66.0,136,Bengaluru,India,1259617.85,4,31,240,16887.82,7917.16,0,0,93,2024-11-13,04:05:34,"2024-11-13 04:05:34",Wednesday,November,2024,0,Night,102.00,Premium,Medium,"High Risk"
TXN1000067,CUST500067,ACC700067,"2025-09-09 21:05:22",1432.12,Costco,E-commerce,"Debit Card",Windows,DEV702054,115.187.165.14,51.0,24,Kolkata,India,156141.93,10,22,192,62557.59,6711.51,0,0,94,2025-09-09,21:05:22,"2025-09-09 21:05:22",Tuesday,September,2025,0,Evening,144.00,Regular,Medium,"High Risk"
TXN1000195,CUST500195,ACC700195,"2025-10-15 21:33:33",71.45,"Google play",E-commerce,"Net Banking",Windows,DEV621933,188.148.193.198,77.0,26,Pune,India,268152.62,10,17,65,10443.95,960.17,0,1,95,2025-10-15,21:33:33,"2025-10-15 21:33:33",Wednesday,October,2025,0,Evening,149.00,Gold,Low,"High Risk"
TXN1000124,CUST500124,ACC700124,"2024-08-08 00:15:39",9033.46,Walmart,Food,"Mobile Wallet",Android,DEV947961,189.187.172.60,38.0,110,Sydney,Australia,177391.01,0,0,281,14638.01,5141.25,1,1,96,2024-08-08,00:15:39,"2024-08-08 00:15:39",Thursday,August,2024,0,Night,35.00,Regular,Medium,"Medium Risk"
TXN1000068,CUST500068,ACC700068,"2026-05-28 07:01:14",545.50,"Best buy",E-commerce,"Debit Card",iPhone,DEV856156,41.164.19.253,46.0,37,Bengaluru,India,1224189.53,10,35,125,55287.33,6424.65,0,1,97,2026-05-28,07:01:14,"2026-05-28 07:01:14",Thursday,May,2026,0,Morning,185.00,Premium,Low,"High Risk"
TXN1000069,CUST500069,ACC700069,"2025-07-11 11:52:55",2207.30,Target,Food,"Mobile Wallet",MacBook,DEV820660,58.178.163.210,59.0,2,Kolkata,India,1060563.19,3,30,116,50574.19,3443.55,0,1,98,2025-07-11,11:52:55,"2025-07-11 11:52:55",Friday,July,2025,0,Morning,105.00,Premium,Medium,"High Risk"
TXN1000196,CUST500196,ACC700196,"2025-03-12 12:26:58",1381.20,Amazon,Food,"Net Banking",Windows,DEV192884,160.221.51.176,31.0,52,Bengaluru,India,905394.48,5,18,75,15675.41,1214.47,0,0,99,2025-03-12,12:26:58,"2025-03-12 12:26:58",Wednesday,March,2025,0,Afternoon,86.00,Gold,Medium,"High Risk"
TXN1000022,CUST500022,ACC700022,"2025-12-19 19:06:03",709.22,Microsoft,Travel,"Credit Card",Tablet,DEV171067,83.142.90.38,58.0,101,Vijayawada,India,610213.02,12,28,57,4605.38,6489.89,0,1,100,2025-12-19,19:06:03,"2025-12-19 19:06:03",Friday,December,2025,0,Evening,191.00,Gold,Low,"High Risk"
TXN1000070,CUST500070,ACC700070,"2024-11-17 10:46:39",2888.35,Alibaba,Retail,"Net Banking",Windows,DEV576195,159.170.156.75,80.0,172,Kolkata,India,82180.85,0,16,69,60276.06,2735.11,0,0,101,2024-11-17,10:46:39,"2024-11-17 10:46:39",Sunday,November,2024,1,Morning,32.00,Regular,Medium,"Medium Risk"
TXN1000023,CUST500023,ACC700023,"2026-05-20 15:18:24",5859.56,Airbnb,Electronics,"Credit Card",iPhone,DEV353033,134.121.146.232,80.0,10,Bengaluru,India,367474.14,3,4,207,69542.65,164.34,0,1,102,2026-05-20,15:18:24,"2026-05-20 15:18:24",Wednesday,May,2026,0,Afternoon,53.00,Gold,Medium,"High Risk"
TXN1000024,CUST500024,ACC700024,"2025-04-21 08:25:57",516.01,Costco,Electronics,"Net Banking",iPhone,DEV294959,12.204.209.182,37.0,29,Mumbai,India,424539.42,10,20,109,38710.59,11229.95,0,0,103,2025-04-21,08:25:57,"2025-04-21 08:25:57",Monday,April,2025,0,Morning,140.00,Gold,Low,"High Risk"
TXN1000071,CUST500071,ACC700071,"2026-04-14 17:36:17",787.49,Apple,Entertainment,"Credit Card",iPhone,DEV775632,118.114.80.135,35.0,103,Toronto,Canada,821045.96,0,24,289,31511.62,14605.07,1,1,104,2026-04-14,17:36:17,"2026-04-14 17:36:17",Tuesday,April,2026,0,Afternoon,83.00,Gold,Low,"High Risk"
TXN1000197,CUST500197,ACC700197,"2025-08-06 00:29:50",1618.33,Uber,Retail,"Net Banking",iPhone,DEV841704,185.77.111.244,63.0,115,Bengaluru,India,132360.97,12,27,148,4496.10,8949.68,0,1,105,2025-08-06,00:29:50,"2025-08-06 00:29:50",Wednesday,August,2025,0,Night,189.00,Regular,Medium,"High Risk"
TXN1000072,CUST500072,ACC700072,"2026-04-02 15:03:43",5780.26,Apple,E-commerce,"Net Banking",Windows,DEV196762,169.72.76.199,76.0,94,London,UK,252739.76,6,17,235,40805.20,7220.11,1,0,106,2026-04-02,15:03:43,"2026-04-02 15:03:43",Thursday,April,2026,0,Afternoon,114.00,Gold,Medium,"High Risk"
TXN1000198,CUST500198,ACC700198,"2026-04-30 06:23:38",1285.29,Apple,Travel,"Debit Card",Windows,DEV865391,164.87.153.216,55.0,143,Ahmedabad,India,301252.43,7,19,38,12123.29,14839.23,0,0,107,2026-04-30,06:23:38,"2026-04-30 06:23:38",Thursday,April,2026,0,Morning,108.00,Gold,Medium,"High Risk"
TXN1000125,CUST500125,ACC700125,"2024-09-30 04:03:00",1379.90,Amazn,Travel,"Net Banking",Tablet,DEV588516,176.247.244.192,35.0,133,Dubai,UAE,104279.86,12,27,152,3827.92,10030.77,1,1,108,2024-09-30,04:03:00,"2024-09-30 04:03:00",Monday,September,2024,0,Night,209.00,Regular,Medium,"High Risk"
TXN1000199,CUST500199,ACC700199,"2026-05-11 03:57:30",1453.97,Netflix,Electronics,"Debit Card",MacBook,DEV388965,160.30.107.49,64.0,172,Ahmedabad,India,554205.81,8,19,215,5492.34,4390.44,0,1,109,2026-05-11,03:57:30,"2026-05-11 03:57:30",Monday,May,2026,0,Night,133.00,Gold,Medium,"High Risk"
TXN1000025,CUST500025,ACC700025,"2025-02-13 18:05:21",955.51,Apple,Entertainment,"Net Banking",MacBook,DEV687711,192.229.124.112,30.0,100,Pune,India,116525.86,7,2,147,10527.78,10968.31,0,0,110,2025-02-13,18:05:21,"2025-02-13 18:05:21",Thursday,February,2025,0,Evening,74.00,Regular,Low,"High Risk"
TXN1000126,CUST500126,ACC700126,"2025-07-29 21:32:15",4073.84,Netflix,Food,"Credit Card",iPhone,DEV278995,219.24.216.152,57.0,88,Kolkata,India,464586.73,6,28,271,19184.97,12934.69,0,1,111,2025-07-29,21:32:15,"2025-07-29 21:32:15",Tuesday,July,2025,0,Evening,131.00,Gold,Medium,"High Risk"
TXN1000026,CUST500026,ACC700026,"2025-03-10 12:13:50",4478.78,Costco,Travel,"Mobile Wallet",Tablet,DEV118268,218.226.70.106,46.0,134,Ahmedabad,India,530156.17,5,13,200,70252.66,1585.90,0,0,112,2025-03-10,12:13:50,"2025-03-10 12:13:50",Monday,March,2025,0,Afternoon,76.00,Gold,Medium,"High Risk"
TXN1000027,CUST500027,ACC700027,"2025-11-02 23:58:33",433.25,Alibaba,Retail,"Credit Card",MacBook,DEV288530,98.126.91.118,44.0,33,Kolkata,India,1314622.72,2,0,84,59183.64,1294.60,0,0,113,2025-11-02,23:58:33,"2025-11-02 23:58:33",Sunday,November,2025,1,Evening,20.00,Premium,Low,"Low Risk"
TXN1000200,CUST500200,ACC700200,"2025-06-12 20:09:19",3653.02,"Google play",Retail,"Debit Card",MacBook,DEV778099,165.69.22.52,77.0,174,Bengaluru,India,354738.18,9,37,162,58057.95,7792.01,0,0,114,2025-06-12,20:09:19,"2025-06-12 20:09:19",Thursday,June,2025,0,Evening,164.00,Gold,Medium,"High Risk"
TXN1000028,CUST500028,ACC700028,"2025-08-26 11:01:18",1571.73,Airbnb,Food,"Credit Card",MacBook,DEV162521,175.169.176.151,21.0,39,Hyderabad,India,172465.37,11,5,69,50159.39,5383.99,0,0,115,2025-08-26,11:01:18,"2025-08-26 11:01:18",Tuesday,August,2025,0,Morning,120.00,Regular,Medium,"High Risk"
TXN1000201,CUST500201,ACC700201,"2025-03-19 03:03:43",994.16,Walmart,E-commerce,UPI,Android,DEV860205,194.249.162.140,70.0,97,Kolkata,India,1119371.45,10,13,210,12643.80,14899.19,0,1,116,2025-03-19,03:03:43,"2025-03-19 03:03:43",Wednesday,March,2025,0,Night,141.00,Premium,Low,"High Risk"
TXN1000127,CUST500127,ACC700127,"2025-06-03 06:28:06",2980.18,Ebay,E-commerce,"Mobile Wallet",iPhone,DEV155289,144.141.114.166,65.0,96,Kolkata,India,1014285.41,2,29,23,11267.52,457.04,0,0,117,2025-06-03,06:28:06,"2025-06-03 06:28:06",Tuesday,June,2025,0,Morning,78.00,Premium,Medium,"High Risk"
TXN1000202,CUST500202,ACC700202,"2025-07-05 22:34:36",16329.07,Netflix,E-commerce,UPI,MacBook,DEV583894,195.108.205.117,24.0,102,Bengaluru,India,980432.31,1,26,149,73304.79,6904.41,0,1,118,2025-07-05,22:34:36,"2025-07-05 22:34:36",Saturday,July,2025,1,Evening,77.00,Gold,High,"High Risk"
TXN1000128,CUST500128,ACC700128,"2024-11-27 09:02:00",2905.46,Walmart,Retail,"Credit Card",Tablet,DEV629342,175.92.71.47,20.0,4,Ahmedabad,India,903643.05,8,8,88,50420.48,5910.54,0,0,119,2024-11-27,09:02:00,"2024-11-27 09:02:00",Wednesday,November,2024,0,Morning,96.00,Gold,Medium,"High Risk"
TXN1000129,CUST500129,ACC700129,"2025-09-13 14:35:07",1028.73,Walmart,Retail,UPI,MacBook,DEV768482,117.249.228.247,41.0,62,Ahmedabad,India,1057892.04,1,36,196,62192.91,5499.52,0,0,120,2025-09-13,14:35:07,"2025-09-13 14:35:07",Saturday,September,2025,1,Afternoon,82.00,Premium,Medium,"High Risk"
TXN1000203,CUST500203,ACC700203,"2025-07-05 12:10:37",3598.59,Airbnb,Travel,UPI,Tablet,DEV142604,76.242.236.254,52.0,142,Sydney,Australia,1034024.24,4,1,9,60638.03,7972.03,1,0,121,2025-07-05,12:10:37,"2025-07-05 12:10:37",Saturday,July,2025,1,Afternoon,62.00,Premium,Medium,"High Risk"
TXN1000073,CUST500073,ACC700073,"2024-12-02 02:41:11",603.53,Airbnb,Food,"Credit Card",Android,DEV642737,164.33.134.238,49.0,11,Bengaluru,India,1364358.41,9,39,192,73262.26,1968.95,0,0,122,2024-12-02,02:41:11,"2024-12-02 02:41:11",Monday,December,2024,0,Night,168.00,Premium,Low,"High Risk"
TXN1000130,CUST500130,ACC700130,"2025-09-25 22:45:37",666.93,"Best buy",Entertainment,"Debit Card",Tablet,DEV663111,137.146.81.92,76.0,172,Mumbai,India,723554.04,0,30,273,24634.43,5729.76,0,0,123,2025-09-25,22:45:37,"2025-09-25 22:45:37",Thursday,September,2025,0,Evening,60.00,Gold,Low,"High Risk"
TXN1000029,CUST500029,ACC700029,"2024-08-16 04:58:48",763.75,Ebay,Food,"Debit Card",iPhone,DEV193745,192.54.64.129,61.0,3,Sydney,Australia,438236.86,10,25,177,59038.24,12219.78,1,0,124,2024-08-16,04:58:48,"2024-08-16 04:58:48",Friday,August,2024,0,Night,170.00,Gold,Low,"High Risk"
TXN1000131,CUST500131,ACC700131,"2024-09-09 06:29:05",601.82,Airbnb,Travel,"Mobile Wallet",Windows,DEV984955,199.77.90.154,26.0,8,Hyderabad,India,615018.94,0,11,228,793.03,11178.79,0,1,125,2024-09-09,06:29:05,"2024-09-09 06:29:05",Monday,September,2024,0,Morning,37.00,Gold,Low,"Medium Risk"
TXN1000074,CUST500074,ACC700074,"2024-10-02 11:57:18",216.35,Flipkart,Entertainment,"Mobile Wallet",Tablet,DEV603611,13.186.219.198,52.0,161,Delhi,India,745323.11,10,12,167,60068.03,12087.05,0,0,126,2024-10-02,11:57:18,"2024-10-02 11:57:18",Wednesday,October,2024,0,Morning,124.00,Gold,Low,"High Risk"
TXN1000030,CUST500030,ACC700030,"2025-09-20 09:31:22",1400.21,Costco,Electronics,"Debit Card",iPhone,DEV231191,134.150.169.188,53.0,1,Delhi,India,1177697.03,9,34,135,68720.56,14647.64,0,1,127,2025-09-20,09:31:22,"2025-09-20 09:31:22",Saturday,September,2025,1,Morning,173.00,Premium,Medium,"High Risk"
TXN1000132,CUST500132,ACC700132,"2024-11-19 19:13:58",848.58,Uber,E-commerce,"Net Banking",Tablet,DEV789977,85.149.177.163,41.0,158,Bengaluru,India,1220114.15,7,34,186,59032.02,5591.14,0,1,128,2024-11-19,19:13:58,"2024-11-19 19:13:58",Tuesday,November,2024,0,Evening,153.00,Premium,Low,"High Risk"
TXN1000075,CUST500075,ACC700075,"2026-05-25 16:36:12",5113.95,Target,Electronics,UPI,Tablet,DEV303379,158.27.224.149,58.0,77,Hyderabad,India,420179.97,7,18,71,40461.14,5866.34,0,0,129,2026-05-25,16:36:12,"2026-05-25 16:36:12",Monday,May,2026,0,Afternoon,106.00,Gold,Medium,"High Risk"
TXN1000204,CUST500204,ACC700204,"2025-07-20 13:26:05",1796.67,Samsung,Entertainment,"Mobile Wallet",Windows,DEV747077,131.185.226.44,55.0,117,Singapore,Singapore,57759.09,10,37,139,72314.91,10516.70,1,1,130,2025-07-20,13:26:05,"2025-07-20 13:26:05",Sunday,July,2025,1,Afternoon,209.00,Regular,Medium,"High Risk"
TXN1000031,CUST500031,ACC700031,"2024-11-30 10:16:11",110.10,Target,Food,UPI,Tablet,DEV403383,140.69.116.189,40.0,81,Bengaluru,India,1035657.70,0,22,260,56937.99,9699.06,0,0,131,2024-11-30,10:16:11,"2024-11-30 10:16:11",Saturday,November,2024,1,Morning,44.00,Premium,Low,"Medium Risk"
TXN1000205,CUST500205,ACC700205,"2024-11-07 14:01:00",1470.47,Airbnb,E-commerce,"Debit Card",iPhone,DEV930994,207.91.67.55,55.0,114,Vijayawada,India,1257838.59,1,35,7,34099.50,7358.56,0,0,132,2024-11-07,14:01:00,"2024-11-07 14:01:00",Thursday,November,2024,0,Afternoon,80.00,Premium,Medium,"High Risk"
TXN1000076,CUST500076,ACC700076,"2026-04-17 17:45:31",1207.89,Netflix,E-commerce,"Credit Card",Windows,DEV211522,201.158.183.208,57.0,113,Delhi,India,1281668.33,11,1,190,46096.52,12719.15,0,0,133,2026-04-17,17:45:31,"2026-04-17 17:45:31",Friday,April,2026,0,Afternoon,112.00,Premium,Medium,"High Risk"
TXN1000133,CUST500133,ACC700133,"2025-08-13 12:55:07",2494.11,Microsoft,Travel,"Mobile Wallet",Windows,DEV896669,108.148.141.71,60.0,98,Dubai,UAE,1125490.48,12,36,82,44639.92,442.33,1,0,134,2025-08-13,12:55:07,"2025-08-13 12:55:07",Wednesday,August,2025,0,Afternoon,212.00,Premium,Medium,"High Risk"
TXN1000206,CUST500206,ACC700206,"2026-04-19 12:30:47",1658.18,Apple,Food,UPI,Android,DEV454664,26.98.173.19,38.0,96,Delhi,India,690289.95,12,17,113,54170.35,10949.49,0,0,135,2026-04-19,12:30:47,"2026-04-19 12:30:47",Sunday,April,2026,1,Afternoon,154.00,Gold,Medium,"High Risk"
TXN1000077,CUST500077,ACC700077,"2024-08-13 02:04:47",1593.95,Alibaba,E-commerce,"Debit Card",Android,DEV279602,75.203.167.24,58.0,51,Pune,India,1235479.99,4,26,126,33266.22,9385.41,0,0,136,2024-08-13,02:04:47,"2024-08-13 02:04:47",Tuesday,August,2024,0,Night,92.00,Premium,Medium,"High Risk"
TXN1000032,CUST500032,ACC700032,"2025-05-04 03:01:09",307.50,Samsung,Travel,"Net Banking",Android,DEV869059,207.56.240.153,56.0,137,Bengaluru,India,298889.46,10,4,99,15480.16,5374.01,0,1,137,2025-05-04,03:01:09,"2025-05-04 03:01:09",Sunday,May,2025,1,Night,123.00,Gold,Low,"High Risk"
TXN1000207,CUST500207,ACC700207,"2026-06-21 17:43:40",723.93,"Best buy",E-commerce,UPI,iPhone,DEV253032,209.19.42.175,50.0,87,Ahmedabad,India,1104742.43,11,4,198,56383.48,8683.91,0,1,138,2026-06-21,17:43:40,"2026-06-21 17:43:40",Sunday,June,2026,1,Afternoon,133.00,Premium,Low,"High Risk"
TXN1000033,CUST500033,ACC700033,"2024-09-17 05:30:14",897.96,Microsoft,Electronics,"Net Banking",Android,DEV373011,147.121.41.153,64.0,8,Vijayawada,India,1146794.40,10,10,99,27477.46,1512.20,0,0,139,2024-09-17,05:30:14,"2024-09-17 05:30:14",Tuesday,September,2024,0,Night,120.00,Premium,Low,"High Risk"
TXN1000208,CUST500208,ACC700208,"2025-08-05 15:20:31",1643.85,Alibaba,Travel,"Net Banking",Tablet,DEV287952,205.51.172.87,48.0,13,Bengaluru,India,1124118.17,5,39,271,35668.16,192.77,0,1,140,2025-08-05,15:20:31,"2025-08-05 15:20:31",Tuesday,August,2025,0,Afternoon,143.00,Premium,Medium,"High Risk"
TXN1000034,CUST500034,ACC700034,"2025-06-09 05:31:15",4570.89,Netflix,Retail,"Debit Card",Windows,DEV236410,155.10.230.103,34.0,106,Delhi,India,140056.11,4,33,284,64819.94,9993.46,0,0,141,2025-06-09,05:31:15,"2025-06-09 05:31:15",Monday,June,2025,0,Night,106.00,Regular,Medium,"High Risk"
TXN1000078,CUST500078,ACC700078,"2026-06-08 12:18:02",782.49,Costco,Food,"Mobile Wallet",Windows,DEV756529,164.133.156.167,49.0,95,Chennai,India,764500.39,5,10,235,37330.40,973.89,0,0,142,2026-06-08,12:18:02,"2026-06-08 12:18:02",Monday,June,2026,0,Afternoon,70.00,Gold,Low,"High Risk"
TXN1000209,CUST500209,ACC700209,"2024-11-17 06:13:48",2389.13,Uber,Retail,"Credit Card",Android,DEV398574,7.147.98.215,25.0,54,Ahmedabad,India,1205371.77,0,3,44,15315.47,12659.60,0,0,143,2024-11-17,06:13:48,"2024-11-17 06:13:48",Sunday,November,2024,1,Morning,6.00,Premium,Medium,"Low Risk"
TXN1000134,CUST500134,ACC700134,"2025-07-25 21:46:19",3869.77,Target,Retail,"Mobile Wallet",MacBook,DEV843590,220.86.8.196,35.0,21,Dubai,UAE,448539.37,12,36,53,19716.77,14638.80,1,0,144,2025-07-25,21:46:19,"2025-07-25 21:46:19",Friday,July,2025,0,Evening,212.00,Gold,Medium,"High Risk"
TXN1000079,CUST500079,ACC700079,"2026-05-08 21:36:12",362.87,Alibaba,Retail,"Debit Card",MacBook,DEV813343,217.223.20.47,49.0,165,Pune,India,317212.74,5,1,108,48828.43,2567.35,0,0,145,2026-05-08,21:36:12,"2026-05-08 21:36:12",Friday,May,2026,0,Evening,52.00,Gold,Low,"High Risk"
TXN1000135,CUST500135,ACC700135,"2024-07-30 21:03:21",2498.56,Apple,Travel,UPI,MacBook,DEV371584,56.230.8.251,80.0,17,Singapore,Singapore,827463.56,5,9,210,55192.90,13061.66,1,1,146,2024-07-30,21:03:21,"2024-07-30 21:03:21",Tuesday,July,2024,0,Evening,103.00,Gold,Medium,"High Risk"
TXN1000210,CUST500210,ACC700210,"2024-08-21 13:43:30",3227.75,"Best buy",Entertainment,"Debit Card",iPhone,DEV967790,79.184.122.180,39.0,117,Ahmedabad,India,795008.87,1,35,123,66997.91,12749.43,0,0,147,2024-08-21,13:43:30,"2024-08-21 13:43:30",Wednesday,August,2024,0,Afternoon,80.00,Gold,Medium,"High Risk"
TXN1000136,CUST500136,ACC700136,"2025-10-04 19:43:56",1044.24,Samsung,Travel,"Credit Card",iPhone,DEV701210,211.156.212.92,31.0,65,Kolkata,Japan,712992.18,11,22,9,65498.36,7095.21,1,1,148,2025-10-04,19:43:56,"2025-10-04 19:43:56",Saturday,October,2025,1,Evening,189.00,Gold,Medium,"High Risk"
TXN1000080,CUST500080,ACC700080,"2026-04-12 20:07:33",6343.83,Walmart,Entertainment,"Mobile Wallet",MacBook,DEV496913,208.150.213.53,65.0,49,Pune,India,1381985.28,1,40,117,71698.54,10022.02,0,0,149,2026-04-12,20:07:33,"2026-04-12 20:07:33",Sunday,April,2026,1,Evening,90.00,Premium,Medium,"High Risk"
TXN1000211,CUST500211,ACC700211,"2025-04-30 02:20:17",3228.23,Airbnb,Electronics,"Credit Card",Tablet,DEV275612,210.242.181.252,57.0,19,Toronto,Canada,525357.23,9,17,103,366.07,4387.47,1,1,150,2025-04-30,02:20:17,"2025-04-30 02:20:17",Wednesday,April,2025,0,Night,159.00,Gold,Medium,"High Risk"
TXN1000212,CUST500212,ACC700212,"2026-03-26 12:49:29",1373.51,Microsoft,Retail,"Net Banking",Windows,DEV761382,163.49.202.201,22.0,27,Hyderabad,India,1238783.68,12,26,6,60206.42,7383.34,0,1,151,2026-03-26,12:49:29,"2026-03-26 12:49:29",Thursday,March,2026,0,Afternoon,187.00,Premium,Medium,"High Risk"
TXN1000137,CUST500137,ACC700137,"2025-07-27 12:13:13",11003.52,Samsung,Food,"Mobile Wallet",iPhone,DEV776032,95.6.118.60,38.0,62,Delhi,India,492910.09,10,18,223,30786.39,11075.91,0,1,152,2025-07-27,12:13:13,"2025-07-27 12:13:13",Sunday,July,2025,1,Afternoon,151.00,Gold,High,"High Risk"
