transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device
TXN1000121,CUST500121,ACC700121,2026-04-09 01:07:36.030663,1040.95,Alibaba,Retail,Net Banking,iPhone,DEV569993,190.94.227.70,77.0,86,Pune,India,93955.47,7,2,158,7091.26,7748.52,0,1
TXN1000122,CUST500122,ACC700122,2026-05-21 00:22:47.595750,2040.09,Best Buy,Electronics,UPI,iPhone,DEV694995,165.89.132.53,22.0,93,Chennai,India,1454394.9,5,33,99,45757.34,5683.81,0,1
TXN1000123,CUST500123,ACC700123,2025-06-30 14:24:08.448901,3820.8,Microsoft,Retail,Debit Card,Windows,DEV247149,201.118.108.185,66.0,97,Hyderabad,India,408650.45,10,3,50,9282.8,9305.97,0,0
TXN1000124,CUST500124,ACC700124,2024-08-08 00:15:39.236750,9033.46,Walmart,Food,Mobile Wallet,Android,DEV947961,189.187.172.60,38.0,110,Sydney,Australia,177391.01,0,0,281,14638.01,5141.25,1,1
TXN1000125,CUST500125,ACC700125,2024-09-30 04:03:00.407791,1379.9,Amazn,Travel,Net Banking,Tablet,DEV588516,176.247.244.192,35.0,133,Dubai,UAE,104279.86,12,27,152,3827.92,10030.77,1,1
TXN1000126,CUST500126,ACC700126,2025-07-29 21:32:15.318532,4073.84,Netflix,Food,Credit Card,iPhone,DEV278995,219.24.216.152,57.0,88,Kolkata,India,464586.73,6,28,271,19184.97,12934.69,0,1
TXN1000127,CUST500127,ACC700127,2025-06-03 06:28:06.854074,2980.18,eBay,E-commerce,Mobile Wallet,iPhone,DEV155289,144.141.114.166,65.0,96,Kolkata,India,1014285.41,2,29,23,11267.52,457.04,0,0
TXN1000128,CUST500128,ACC700128,2024-11-27 09:02:00.009603,2905.46,Walmart,Retail,Credit Card,Tablet,DEV629342,175.92.71.47,20.0,4,Ahmedabad,India,903643.05,8,8,88,50420.48,5910.54,0,0
TXN1000129,CUST500129,ACC700129,2025-09-13 14:35:07.275438,1028.73,Walmart,Retail,UPI,MacBook,DEV768482,117.249.228.247,41.0,62,Ahmedabad,India,1057892.04,1,36,196,62192.91,5499.52,0,0
TXN1000130,CUST500130,ACC700130,2025-09-25 22:45:37.299844,666.93,Best Buy,Entertainment,Debit Card,Tablet,DEV663111,137.146.81.92,76.0,172,Mumbai,India,723554.04,0,30,273,24634.43,5729.76,0,0
TXN1000131,CUST500131,ACC700131,2024-09-09 06:29:05.595639,601.82,Airbnb,Travel,Mobile Wallet,Windows,DEV984955,199.77.90.154,26.0,8,Hyderabad,India,615018.94,0,11,228,793.03,11178.79,0,1
TXN1000132,CUST500132,ACC700132,2024-11-19 19:13:58.126252,848.58,Uber,E-commerce,Net Banking,Tablet,DEV789977,85.149.177.163,41.0,158,Bengaluru,India,1220114.15,7,34,186,59032.02,5591.14,0,1
TXN1000133,CUST500133,ACC700133,2025-08-13 12:55:07.386502,2494.11,Microsoft,Travel,Mobile Wallet,Windows,DEV896669,108.148.141.71,60.0,98,Dubai,UAE,1125490.48,12,36,82,44639.92,442.33,1,0
TXN1000134,CUST500134,ACC700134,2025-07-25 21:46:19.848106,3869.77,Target,Retail,Mobile Wallet,MacBook,DEV843590,220.86.8.196,35.0,21,Dubai,UAE,448539.37,12,36,53,19716.77,14638.8,1,0
TXN1000135,CUST500135,ACC700135,2024-07-30 21:03:21.655668,2498.56,,Travel,UPI,MacBook,DEV371584,56.230.8.251,80.0,17,Singapore,Singapore,827463.56,5,9,210,55192.9,13061.66,1,1
TXN1000136,CUST500136,ACC700136,2025-10-04 19:43:56.424572,1044.24,Samsung,Travel,Credit Card,iPhone,DEV701210,211.156.212.92,31.0,65,,Japan,712992.18,11,22,9,65498.36,7095.21,1,1
TXN1000137,CUST500137,ACC700137,2025-07-27 12:13:13.367923,11003.52,Samsung,Food,Mobile Wallet,iPhone,DEV776032,95.6.118.60,38.0,62,Delhi,India,492910.09,10,18,223,30786.39,11075.91,0,1
TXN1000138,CUST500138,ACC700138,2024-08-18 22:39:26.387426,8257.4,,Entertainment,Debit Card,Windows,DEV730710,63.123.162.172,62.0,73,London,UK,339738.85,1,8,248,52442.59,14124.95,1,0
TXN1000139,CUST500139,ACC700139,2025-11-05 20:34:50.498358,1269.02,Flipkart,Food,UPI,iPhone,DEV594079,174.174.207.94,42.0,19,Berlin,Germany,109999.43,9,18,178,30287.03,8222.25,1,1
TXN1000140,CUST500140,ACC700140,2025-07-04 20:55:49.503287,793.59,Costco,Entertainment,Net Banking,iPhone,DEV547407,53.183.51.95,71.0,94,Paris,France,654531.86,1,25,247,21919.59,1883.31,1,1
TXN1000141,CUST500141,ACC700141,2025-09-13 07:02:15.319490,2059.49,Microsoft,Food,Debit Card,Android,DEV581012,162.222.125.239,51.0,156,Ahmedabad,India,771433.96,7,36,57,25081.24,1058.34,0,1
TXN1000142,CUST500142,ACC700142,2026-03-23 09:06:45.194119,6420.8,Best Buy,E-commerce,UPI,Windows,DEV356101,207.213.65.224,30.0,137,Mumbai,India,1266192.93,2,38,259,4165.84,11691.18,0,0
TXN1000143,CUST500143,ACC700143,2025-09-21 17:53:06.312130,2521.89,Airbnb,Travel,UPI,Android,DEV487933,147.214.208.219,46.0,45,London,UK,114240.72,3,2,174,55715.85,11242.07,1,1
TXN1000144,CUST500144,ACC700144,2024-07-22 08:05:02.781122,3154.38,Apple,Travel,UPI,Windows,DEV621381,124.199.56.125,71.0,24,London,UK,162301.29,10,38,172,56979.36,5935.22,1,1
TXN1000145,CUST500145,ACC700145,2025-07-21 12:59:00.310688,1462.53,eBay,Retail,Debit Card,Android,DEV979465,195.65.160.120,33.0,157,Sydney,Australia,341392.64,1,8,22,31772.72,10378.04,1,1
TXN1000146,CUST500146,ACC700146,2025-07-21 21:26:34.076660,2853.41,Uber,Travel,Debit Card,MacBook,DEV722989,137.87.197.176,39.0,150,Toronto,Canada,309482.87,7,11,236,57027.25,5794.71,1,1
TXN1000147,CUST500147,ACC700147,2025-08-23 06:29:33.815557,8472.19,Uber,Travel,Mobile Wallet,Windows,DEV371084,160.37.5.100,43.0,131,New York,USA,1373782.65,3,7,199,65375.29,2078.95,1,0
TXN1000148,CUST500148,ACC700148,2025-05-29 08:43:09.849418,1422.73,,Electronics,Net Banking,Windows,DEV375867,72.156.168.207,49.0,72,Kolkata,India,338858.53,12,28,173,35538.77,8769.46,0,0
TXN1000149,CUST500149,ACC700149,2026-02-19 06:26:01.753117,2086.63,Best Buy,Entertainment,Credit Card,Tablet,DEV724504,148.20.201.198,33.0,13,Delhi,India,870161.51,2,14,118,53956.1,1114.09,0,1
TXN1000150,CUST500150,ACC700150,2024-10-03 22:23:35.329865,2330.45,Microsoft,Food,Debit Card,iPhone,DEV798775,221.166.162.37,64.0,66,Vijayawada,India,817349.22,0,21,182,18470.69,10554.35,0,1
TXN1000151,CUST500151,ACC700151,2025-07-10 19:24:50.962245,2401.2,Netflix,Electronics,Net Banking,Android,DEV705770,151.24.137.209,72.0,72,Chennai,India,1273958.47,11,9,73,19145.48,1654.46,0,1
TXN1000152,CUST500152,ACC700152,2026-04-14 17:11:34.398109,440.59,Microsoft,E-commerce,Debit Card,iPhone,DEV776838,187.188.100.157,33.0,145,Tokyo,Japan,1265375.15,10,30,8,43444.68,189.04,1,0
TXN1000153,CUST500153,ACC700153,2025-12-01 07:46:36.747206,276.75,Airbnb,Travel,UPI,iPhone,DEV563719,60.68.242.99,22.0,169,Berlin,Germany,448894.53,8,35,167,30898.3,11704.82,1,1
TXN1000154,CUST500154,ACC700154,2026-03-23 05:45:57.496461,652.2,Apple,Travel,UPI,Android,DEV436594,184.10.47.99,51.0,18,Toronto,Canada,92127.9,7,16,8,55005.98,9346.53,1,0
TXN1000155,CUST500155,ACC700155,2025-11-22 12:36:05.000412,2138.68,Alibaba,Electronics,Net Banking,Windows,DEV739597,1.46.205.223,29.0,137,Berlin,Germany,543680.03,5,34,146,59459.4,12131.6,1,0
TXN1000156,CUST500156,ACC700156,2026-04-07 04:40:31.142469,3145.9,Target,Food,Credit Card,Windows,DEV237046,82.149.253.198,22.0,99,Mumbai,India,532988.35,9,8,106,72850.62,11559.96,0,1
TXN1000157,CUST500157,ACC700157,2025-11-15 22:03:38.599450,1063.51,Target,Retail,Mobile Wallet,Windows,DEV852432,186.162.54.172,68.0,12,Tokyo,Japan,644429.38,10,31,5,16658.43,13645.71,1,0
TXN1000158,CUST500158,ACC700158,2025-08-15 17:13:39.096622,7167.11,Airbnb,Travel,Credit Card,Tablet,DEV365841,207.175.27.118,,84,Chennai,India,956568.37,10,10,133,17500.22,11445.14,0,1
TXN1000159,CUST500159,ACC700159,2024-12-14 04:59:53.420395,1566.85,Airbnb,Retail,UPI,Windows,DEV650566,84.222.182.50,,111,Hyderabad,India,289183.13,8,2,69,60503.03,7359.67,0,0
TXN1000160,CUST500160,ACC700160,2026-04-01 14:28:37.839881,1845.15,Apple,Electronics,Credit Card,Tablet,DEV444379,155.170.96.75,33.0,64,Bengaluru,India,931771.76,12,4,262,48734.68,758.77,0,0
TXN1000161,CUST500161,ACC700161,2025-06-29 11:51:35.331415,1489.26,Samsung,Travel,UPI,iPhone,DEV378401,138.137.15.84,80.0,44,London,UK,1232824.79,7,26,247,16062.65,10281.86,1,0
TXN1000162,CUST500162,ACC700162,2025-10-11 17:47:56.552790,2067.36,eBay,Entertainment,Net Banking,Android,DEV937913,211.106.52.236,69.0,12,Kolkata,India,379575.24,11,32,264,53508.67,14455.68,0,1
TXN1000163,CUST500163,ACC700163,2025-10-24 11:20:11.249024,3657.28,Apple,Entertainment,Credit Card,Android,DEV627795,124.166.211.162,27.0,106,Sydney,Australia,888722.25,4,22,40,9102.1,5046.96,1,0
TXN1000164,CUST500164,ACC700164,2025-05-24 00:54:28.794063,3518.02,Netflix,Electronics,Credit Card,Tablet,DEV226766,43.220.225.3,68.0,146,Chennai,India,1005585.01,12,18,229,55463.72,6446.84,0,0
TXN1000165,CUST500165,ACC700165,2026-04-15 08:40:26.510277,736.26,Alibaba,Electronics,Mobile Wallet,,DEV604205,131.84.105.113,80.0,18,Bengaluru,India,1423068.04,0,28,31,70370.69,1859.88,0,1
TXN1000166,CUST500166,ACC700166,2025-09-11 20:14:43.007060,8297.12,Flipkart,Electronics,Mobile Wallet,iPhone,DEV256697,30.171.5.140,63.0,152,Chennai,India,1079000.01,2,36,267,46014.69,6126.05,0,0
TXN1000167,CUST500167,ACC700167,2025-03-03 22:47:48.054304,604.85,Uber,Entertainment,Debit Card,Tablet,DEV699653,139.107.16.18,64.0,36,Hyderabad,India,28511.93,1,13,110,11443.23,1151.89,0,1
TXN1000168,CUST500168,ACC700168,2024-09-14 23:42:02.098856,1957.12,Microsoft,Retail,Net Banking,iPhone,DEV745901,149.177.32.211,49.0,50,,India,1176025.39,6,3,25,2339.56,5565.92,0,1
TXN1000169,CUST500169,ACC700169,2025-05-05 02:13:28.096937,1374.17,Walmart,Electronics,Credit Card,MacBook,DEV156035,150.67.173.233,52.0,81,Paris,France,287696.53,8,9,228,30385.99,14050.62,1,1
TXN1000170,CUST500170,ACC700170,2025-02-18 12:00:57.312118,633.34,Alibaba,Entertainment,UPI,Android,DEV643150,130.219.88.241,50.0,129,Dubai,UAE,824264.79,8,15,194,22368.6,4614.55,1,1
TXN1000171,CUST500171,ACC700171,2025-04-23 06:32:20.946886,1677.2,Alibaba,Electronics,Debit Card,Windows,DEV427496,155.97.28.76,38.0,168,Mumbai,India,821366.28,0,2,20,42795.38,14345.65,0,0
TXN1000172,CUST500172,ACC700172,2025-07-31 09:27:39.008806,861.94,Netflix,Retail,Mobile Wallet,iPhone,DEV644612,105.196.215.39,22.0,38,Tokyo,Japan,500854.46,5,3,146,16298.45,11209.17,1,1
TXN1000173,CUST500173,ACC700173,2025-05-03 18:07:01.149410,1944.79,Airbnb,Food,Credit Card,Android,DEV247504,79.3.17.120,43.0,26,Ahmedabad,India,932798.07,12,9,139,26495.06,7922.56,0,1
TXN1000174,CUST500174,ACC700174,2024-09-29 05:40:07.318889,2705.62,Samsung,Travel,Mobile Wallet,MacBook,DEV293728,203.249.123.169,27.0,122,,India,635004.64,8,5,21,22932.02,6288.58,0,1
TXN1000175,CUST500175,ACC700175,2025-10-31 12:06:20.400163,7878.79,eBay,Food,Debit Card,MacBook,DEV275877,170.144.116.123,51.0,60,Kolkata,India,1252706.26,3,1,32,4745.81,14821.91,0,0
TXN1000176,CUST500176,ACC700176,2026-05-16 08:34:24.818448,2458.69,Airbnb,Travel,Net Banking,Windows,DEV380761,190.21.82.73,43.0,135,Pune,India,799412.47,0,38,121,67993.42,11300.41,0,0
TXN1000177,CUST500177,ACC700177,2025-12-03 08:14:19.617181,981.2,Microsoft,Retail,UPI,iPhone,DEV969681,141.236.42.130,70.0,78,Ahmedabad,India,807642.7,10,19,46,1136.38,3549.73,0,1
TXN1000178,CUST500178,ACC700178,2026-03-24 21:21:16.132514,1222.17,eBay,Entertainment,Net Banking,MacBook,DEV382725,146.188.232.254,50.0,161,Vijayawada,India,773989.41,1,2,187,53584.5,14305.57,0,0
TXN1000179,CUST500179,ACC700179,2026-03-31 21:58:50.112298,2079.7,Amazon,Travel,UPI,MacBook,DEV246639,18.208.55.140,23.0,109,Kolkata,India,511105.89,2,28,141,49884.25,232.12,0,1
TXN1000180,CUST500180,ACC700180,2024-07-18 02:56:04.831418,1985.17,Costco,Retail,Mobile Wallet,iPhone,DEV798287,198.37.246.24,58.0,28,Delhi,India,42365.47,3,23,45,23085.86,3365.4,0,1
TXN1000181,CUST500181,ACC700181,2026-05-09 17:47:28.758118,7782.16,Netflix,Retail,Net Banking,iPhone,DEV563122,220.22.126.30,59.0,179,Ahmedabad,India,303679.11,8,10,80,45492.63,14815.81,0,0
TXN1000182,CUST500182,ACC700182,2024-11-24 00:30:30.343262,7297.98,Alibaba,Electronics,UPI,Windows,DEV138967,176.171.155.40,25.0,33,Tokyo,Japan,949241.68,4,13,114,68066.32,8137.09,1,1
TXN1000183,CUST500183,ACC700183,2024-06-26 18:26:57.640989,1262.77,Costco,Entertainment,Mobile Wallet,Windows,DEV336202,194.124.54.22,56.0,54,Bengaluru,India,422087.05,0,29,276,23356.22,8360.3,0,0
TXN1000184,CUST500184,ACC700184,2024-10-05 07:45:58.158574,1044.57,Costco,Food,UPI,Android,DEV223011,148.83.185.111,60.0,73,Chennai,India,650760.05,1,11,196,74712.3,9291.37,0,0
TXN1000185,CUST500185,ACC700185,2025-02-13 22:55:25.200687,140.18,Flipkart,Travel,Debit Card,Android,DEV580727,211.235.35.94,19.0,122,Paris,France,665316.69,10,25,195,1242.87,9901.98,1,0
TXN1000186,CUST500186,ACC700186,2026-01-01 02:00:18.761589,1044.28,Google Play,Electronics,Mobile Wallet,Windows,DEV440216,206.222.50.47,64.0,61,Berlin,Germany,487606.38,4,9,202,60187.02,4957.53,1,0
TXN1000187,CUST500187,ACC700187,2025-10-22 08:14:39.413467,679.9,Uber,E-commerce,Credit Card,Tablet,DEV733745,209.78.55.39,18.0,140,,India,1042248.91,6,1,211,65511.19,8014.4,0,1
TXN1000188,CUST500188,ACC700188,2026-03-27 17:48:39.505296,1267.97,Alibaba,E-commerce,Credit Card,Android,DEV221322,200.9.140.208,42.0,4,Delhi,India,348919.2,4,25,136,25135.22,6987.0,0,0
TXN1000189,CUST500189,ACC700189,2025-08-21 13:15:27.663105,2674.68,Uber,Food,Net Banking,Tablet,DEV752747,103.69.186.161,56.0,116,Pune,India,12576.54,6,11,13,20148.28,11934.82,0,1
TXN1000190,CUST500190,ACC700190,2025-03-28 16:16:40.362448,2158.55,Amazon,E-commerce,Credit Card,Android,DEV763704,220.13.39.0,32.0,164,New York,USA,154827.92,12,20,179,14341.15,7288.21,1,0
TXN1000191,CUST500191,ACC700191,2026-01-01 21:05:14.038389,1754.66,Uber,Entertainment,UPI,MacBook,DEV277823,221.149.210.225,33.0,46,Hyderabad,India,57743.08,3,12,209,46625.57,6179.46,0,1
TXN1000192,CUST500192,ACC700192,2025-10-18 07:43:13.496535,2207.43,Samsung,Entertainment,Net Banking,Tablet,DEV380680,133.29.218.119,49.0,16,Sydney,Australia,551350.12,7,40,88,21690.17,6977.02,1,1
TXN1000193,CUST500193,ACC700193,2024-09-24 10:31:28.680889,1593.81,Airbnb,Travel,Net Banking,Windows,DEV398949,159.205.30.182,47.0,118,Mumbai,India,60036.33,0,14,279,5133.18,11279.0,0,1
TXN1000194,CUST500194,ACC700194,2025-03-27 06:44:44.997733,2201.77,Uber,E-commerce,Debit Card,iPhone,DEV670583,147.75.4.192,18.0,83,Dubai,UAE,1071108.31,4,33,185,67258.01,12606.33,1,0
TXN1000195,CUST500195,ACC700195,2025-10-15 21:33:33.371731,71.45,Google Play,E-commerce,Net Banking,Windows,DEV621933,188.148.193.198,77.0,26,Pune,India,268152.62,10,17,65,10443.95,960.17,0,1
TXN1000196,CUST500196,ACC700196,2025-03-12 12:26:58.028238,1381.2,Amazon,Food,Net Banking,Windows,DEV192884,160.221.51.176,31.0,52,Bengaluru,India,905394.48,5,18,75,15675.41,1214.47,0,0
TXN1000197,CUST500197,ACC700197,2025-08-06 00:29:50.435390,1618.33,Uber,Retail,Net Banking,iPhone,DEV841704,185.77.111.244,63.0,115,Bengaluru,India,132360.97,12,27,148,4496.1,8949.68,0,1
TXN1000198,CUST500198,ACC700198,2026-04-30 06:23:38.841892,1285.29,Apple,Travel,Debit Card,Windows,DEV865391,164.87.153.216,55.0,143,Ahmedabad,India,301252.43,7,19,38,12123.29,14839.23,0,0
TXN1000199,CUST500199,ACC700199,2026-05-11 03:57:30.535769,1453.97,Netflix,Electronics,Debit Card,MacBook,DEV388965,160.30.107.49,64.0,172,Ahmedabad,India,554205.81,8,19,215,5492.34,4390.44,0,1
TXN1000200,CUST500200,ACC700200,2025-06-12 20:09:19.959861,3653.02,Google Play,Retail,Debit Card,MacBook,DEV778099,165.69.22.52,77.0,174,Bengaluru,India,354738.18,9,37,162,58057.95,7792.01,0,0
TXN1000201,CUST500201,ACC700201,2025-03-19 03:03:43.552933,994.16,Walmart,E-commerce,UPI,Android,DEV860205,194.249.162.140,70.0,97,,India,1119371.45,10,13,210,12643.8,14899.19,0,1
TXN1000202,CUST500202,ACC700202,2025-07-05 22:34:36.548801,16329.07,Netflix,E-commerce,UPI,MacBook,DEV583894,195.108.205.117,24.0,102,Bengaluru,India,980432.31,1,26,149,73304.79,6904.41,0,1
TXN1000203,CUST500203,ACC700203,2025-07-05 12:10:37.355422,3598.59,Airbnb,Travel,UPI,Tablet,DEV142604,76.242.236.254,52.0,142,Sydney,Australia,1034024.24,4,1,9,60638.03,7972.03,1,0
TXN1000204,CUST500204,ACC700204,2025-07-20 13:26:05.933763,1796.67,Samsung,Entertainment,Mobile Wallet,Windows,DEV747077,131.185.226.44,55.0,117,Singapore,Singapore,57759.09,10,37,139,72314.91,10516.7,1,1
TXN1000205,CUST500205,ACC700205,2024-11-07 14:01:00.555308,1470.47,Airbnb,E-commerce,Debit Card,iPhone,DEV930994,207.91.67.55,55.0,114,Vijayawada,India,1257838.59,1,35,7,34099.5,7358.56,0,0
TXN1000206,CUST500206,ACC700206,2026-04-19 12:30:47.299933,1658.18,Apple,Food,UPI,Android,DEV454664,26.98.173.19,38.0,96,Delhi,India,690289.95,12,17,113,54170.35,10949.49,0,0
TXN1000207,CUST500207,ACC700207,2026-06-21 17:43:40.576329,723.93,Best Buy,E-commerce,UPI,iPhone,DEV253032,209.19.42.175,50.0,87,Ahmedabad,India,1104742.43,11,4,198,56383.48,8683.91,0,1
TXN1000208,CUST500208,ACC700208,2025-08-05 15:20:31.128671,1643.85,Alibaba,Travel,Net Banking,Tablet,DEV287952,205.51.172.87,48.0,13,Bengaluru,India,1124118.17,5,39,271,35668.16,192.77,0,1
TXN1000209,CUST500209,ACC700209,2024-11-17 06:13:48.469101,2389.13,Uber,Retail,Credit Card,Android,DEV398574,7.147.98.215,25.0,54,Ahmedabad,India,1205371.77,0,3,44,15315.47,12659.6,0,0
TXN1000210,CUST500210,ACC700210,2024-08-21 13:43:30.413288,3227.75,Best Buy,Entertainment,Debit Card,iPhone,DEV967790,79.184.122.180,39.0,117,Ahmedabad,India,795008.87,1,35,123,66997.91,12749.43,0,0
TXN1000211,CUST500211,ACC700211,2025-04-30 02:20:17.400119,3228.23,Airbnb,Electronics,Credit Card,Tablet,DEV275612,210.242.181.252,57.0,19,Toronto,Canada,525357.23,9,17,103,366.07,4387.47,1,1
TXN1000212,CUST500212,ACC700212,2026-03-26 12:49:29.992897,1373.51,Microsoft,Retail,Net Banking,Windows,DEV761382,163.49.202.201,22.0,27,Hyderabad,India,1238783.68,12,26,6,60206.42,7383.34,0,1
TXN1000213,CUST500213,ACC700213,2025-10-02 23:26:45.225078,438.74,Apple,Retail,Debit Card,Tablet,DEV405984,85.255.10.33,64.0,151,London,UK,289117.25,11,35,119,16482.74,14804.34,1,0
TXN1000214,CUST500214,ACC700214,2025-12-21 15:42:35.090916,926.02,Microsoft,E-commerce,Credit Card,Tablet,DEV596803,194.13.23.173,45.0,147,Sydney,Australia,1145900.7,0,38,259,14419.6,8130.05,1,0
TXN1000215,CUST500215,ACC700215,2025-11-21 03:14:52.815044,9065.15,Amazon,E-commerce,Net Banking,Andriod,DEV564686,205.110.213.142,60.0,17,Vijayawada,India,158516.56,7,28,296,40312.65,1916.51,0,1
TXN1000216,CUST500216,ACC700216,2025-11-01 01:58:23.785502,4429.57,Google Play,E-commerce,Debit Card,Windows,DEV202674,171.191.216.173,57.0,144,Mumbai,India,184121.57,7,7,243,45816.27,176.96,0,1
TXN1000217,CUST500217,ACC700217,2026-02-02 13:56:27.289906,2616.57,Uber,Food,Credit Card,iPhone,DEV430317,196.126.193.2,72.0,44,Ahmedabad,India,666903.02,2,18,122,56391.47,3626.41,0,1
TXN1000218,CUST500218,ACC700218,2025-01-06 11:13:16.024218,844.47,Flipkart,Travel,Credit Card,Windows,DEV366493,205.165.162.91,47.0,140,Chennai,India,238764.43,0,36,230,59066.08,2374.19,0,1
TXN1000219,CUST500219,ACC700219,2026-03-04 17:24:58.409894,1814.65,Best Buy,E-commerce,Net Banking,iPhone,DEV240456,100.166.88.159,47.0,109,Singapore,Singapore,253873.62,10,35,192,55217.64,5729.68,1,1
TXN1000220,CUST500220,ACC700220,2025-04-02 17:41:11.994890,515.08,eBay,Entertainment,Debit Card,Android,DEV408269,150.83.43.26,64.0,48,London,UK,675897.76,10,3,68,25663.1,1761.02,1,1
TXN1000221,CUST500221,ACC700221,2026-05-17 08:17:13.265602,1041.13,Alibaba,Retail,Debit Card,Tablet,DEV664532,168.146.200.179,78.0,118,Bengaluru,India,797141.28,9,31,163,6968.98,13809.55,0,1
TXN1000222,CUST500222,ACC700222,2026-03-22 08:38:36.487371,1414.88,Alibaba,Food,Mobile Wallet,Tablet,DEV581071,34.127.125.193,19.0,26,Paris,France,1035721.61,3,31,168,32524.29,12658.68,1,0
TXN1000223,CUST500223,ACC700223,2026-02-14 05:27:22.445023,1259.36,Samsung,Travel,Mobile Wallet,Windows,DEV852096,217.143.192.42,76.0,176,Ahmedabad,India,695835.77,6,4,284,23933.24,9575.83,0,1
TXN1000224,CUST500224,ACC700224,2026-02-04 20:06:39.659487,4706.04,Walmart,Retail,Mobile Wallet,Tablet,DEV410722,88.212.221.18,35.0,91,,India,1361079.48,9,20,209,52038.97,14397.55,0,1
TXN1000225,CUST500225,ACC700225,2025-03-14 20:53:52.328148,437.59,Airbnb,Electronics,Debit Card,MacBook,DEV508622,63.226.102.247,,155,Mumbai,India,1277762.89,7,4,183,51326.94,2843.38,0,1
TXN1000226,CUST500226,ACC700226,2026-03-27 17:23:37.917294,760.95,Amazon,Entertainment,Mobile Wallet,iPhone,DEV212259,44.94.49.52,67.0,37,Pune,India,1130069.7,9,24,239,35833.28,10655.89,0,1
TXN1000227,CUST500227,ACC700227,2025-10-19 15:18:01.832386,457.29,Amazon,Travel,Mobile Wallet,Tablet,DEV350427,107.218.27.79,33.0,56,Delhi,India,492532.75,10,24,131,40537.65,9808.67,0,0
TXN1000228,CUST500228,ACC700228,2025-01-15 12:05:51.786775,524.61,Best Buy,Food,UPI,Android,DEV427020,160.55.200.140,43.0,130,Dubai,UAE,1208586.27,6,27,24,17516.69,12623.59,1,0
TXN1000229,CUST500229,ACC700229,2025-01-15 16:35:27.727159,2046.85,Microsoft,Food,Mobile Wallet,Windows,DEV330157,182.78.108.213,66.0,167,Kolkata,India,1356140.4,2,10,284,1761.71,12380.83,0,0
TXN1000230,CUST500230,ACC700230,2024-12-02 00:51:14.234088,364.88,Amazon,Food,Debit Card,Tablet,DEV832830,193.98.181.222,26.0,71,Toronto,Canada,356055.75,2,24,224,53498.21,1223.4,1,0
TXN1000231,CUST500231,ACC700231,2026-01-15 01:32:32.566985,3842.46,Samsung,E-commerce,UPI,Android,DEV728198,33.210.15.214,74.0,107,Chennai,India,882845.15,6,40,40,4771.5,13626.79,0,0
TXN1000232,CUST500232,ACC700232,2024-11-22 08:56:38.442449,1412.6,Costco,E-commerce,Debit Card,,DEV358950,212.192.163.61,26.0,66,Paris,France,131459.8,2,11,19,13798.78,13840.55,1,0
TXN1000233,CUST500233,ACC700233,2026-01-05 12:57:23.921158,1936.79,Target,Entertainment,Credit Card,Windows,DEV265886,218.240.95.39,52.0,161,Delhi,India,1218093.52,5,1,281,29164.01,4977.05,0,1
TXN1000234,CUST500234,ACC700234,2025-10-30 09:56:10.218946,2496.33,Flipkart,Entertainment,Credit Card,MacBook,DEV839431,85.64.80.107,27.0,109,Sydney,Australia,1220528.75,9,6,228,35069.84,13132.72,1,0
TXN1000235,CUST500235,ACC700235,2024-11-08 09:56:32.565609,1171.26,Uber,Entertainment,Net Banking,iPhone,DEV545762,208.86.177.225,42.0,63,Mumbai,India,578091.75,6,27,128,11579.3,3153.39,0,0
TXN1000236,CUST500236,ACC700236,2024-11-06 09:55:58.429480,5077.02,Flipkart,Retail,Net Banking,Windows,DEV288543,126.205.141.118,32.0,120,Kolkata,India,1042103.86,12,35,105,72201.38,8252.41,0,0
TXN1000237,CUST500237,ACC700237,2026-03-01 18:51:27.765509,1488.7,Best Buy,Retail,UPI,Windows,DEV377460,205.40.136.170,63.0,67,Chennai,India,866584.45,3,9,9,23087.84,4621.34,0,0
